ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Meters
7575,2568 - 2544,2568,2544,29,2095.464809252805000
7576,2568 - 3294,2568,3294,30,2167.055438948687900
7577,2568 - 2494,2568,2494,31,2191.361638743164800
7578,2568 - 2540,2568,2540,32,2290.692602255750400
7579,2568 - 2707,2568,2707,33,2313.824842848983700
7580,2568 - 4059,2568,4059,34,2319.287921392867700
7581,2568 - 3798,2568,3798,35,2390.656605125117000
7582,2568 - 3684,2568,3684,36,2409.200062041728900
7583,2568 - 3455,2568,3455,37,2491.971745372497900
7584,2568 - 3293,2568,3293,38,2500.398721784487900
7585,2568 - 3799,2568,3799,39,2520.800132150578100
7586,2568 - 2499,2568,2499,40,2528.710944429396900
7587,2568 - 3797,2568,3797,41,2590.171510200673300
7588,2568 - 2537,2568,2537,42,2593.362947242819700
7589,2568 - 3685,2568,3685,43,2681.388663819033800
7590,2568 - 3621,2568,3621,44,2695.952215214757000
7591,2568 - 2823,2568,2823,45,2733.562054629150200
7592,2568 - 2547,2568,2547,46,2745.999125515418700
7593,2568 - 3513,2568,3513,47,2932.467051100019500
7594,2568 - 2548,2568,2548,48,2947.270168432194600
7595,2568 - 2552,2568,2552,49,2953.499432986819600
7596,2568 - 2501,2568,2501,50,2959.134943244452600
7597,2568 - 2502,2568,2502,51,3113.927480391166200
7598,2568 - 3794,2568,3794,52,3123.800311016642400
7599,2568 - 2549,2568,2549,53,3205.514647716068300
7600,2568 - 3792,2568,3792,54,3254.820769212246400
7601,2568 - 4048,2568,4048,55,3343.756617285300300
7602,2568 - 2566,2568,2566,56,3355.714730430690500
7603,2568 - 3841,2568,3841,57,3356.358334790911600
7604,2568 - 3795,2568,3795,58,3433.751708320584400
7605,2568 - 3687,2568,3687,59,3560.515235025625800
7606,2568 - 2567,2568,2567,60,3618.925745944030500
7607,2568 - 3838,2568,3838,61,3625.461192391217100
7608,2568 - 2570,2568,2570,62,3656.791594901022100
7609,2568 - 2575,2568,2575,63,3785.413212319152100
7610,2568 - 2503,2568,2503,64,3807.687339775510700
7611,2568 - 4061,2568,4061,65,3962.330297231018000
7612,2568 - 3793,2568,3793,66,4014.891285126961500
7613,2568 - 2504,2568,2504,67,4071.635157131992900
7614,2568 - 4050,2568,4050,68,4076.130703016113800
7615,2568 - 4062,2568,4062,69,4312.461222227560900
7616,2568 - 2711,2568,2711,70,4403.808600845809500
7617,2568 - 3686,2568,3686,71,4699.044502015622100
7618,2568 - 3790,2568,3790,72,4926.746661517293400
7619,2568 - 3377,2568,3377,73,5053.064108644623000
7620,2568 - 2574,2568,2574,74,5183.207688588170600
7621,2568 - 2572,2568,2572,75,5543.501481998871900
7622,2568 - 4058,2568,4058,76,5836.612465554335400
7623,2568 - 3791,2568,3791,77,6593.540199647254700
7624,2575 - 2575,2575,2575,1,0.000000000000000
7625,2575 - 2566,2575,2566,2,495.676638006061240
7626,2575 - 2711,2575,2711,3,725.041967653389520
7627,2575 - 2501,2575,2501,4,899.741342338233380
7628,2575 - 2552,2575,2552,5,900.162221852832200
7629,2575 - 2567,2575,2567,6,935.318854730778410
7630,2575 - 2549,2575,2549,7,974.903167661715880
7631,2575 - 3686,2575,3686,8,1003.566509011402100
7632,2575 - 2502,2575,2502,9,1095.535035585714900
7633,2575 - 3685,2575,3685,10,1112.088579496118200
7634,2575 - 2537,2575,2537,11,1228.502537389332500
7635,2575 - 3621,2575,3621,12,1299.394999114995700
7636,2575 - 3513,2575,3513,13,1366.089076762567900
7637,2575 - 2499,2575,2499,14,1472.832506201955800
7638,2575 - 2574,2575,2574,15,1487.729695583951300
7639,2575 - 3455,2575,3455,16,1498.960615007254300
7640,2575 - 4048,2575,4048,17,1545.019845274948700
7641,2575 - 3684,2575,3684,18,1593.135592014223000
7642,2575 - 3294,2575,3294,19,1655.001650965264200
7643,2575 - 3687,2575,3687,20,1761.778463015273900
7644,2575 - 2494,2575,2494,21,1805.485085571687700
7645,2575 - 4050,2575,4050,22,1847.099171153739200
7646,2575 - 2572,2575,2572,23,1848.023488994652100
7647,2575 - 2570,2575,2570,24,1858.054822890670500
7648,2575 - 2495,2575,2495,25,1924.662190843211200
7649,2575 - 4047,2575,4047,26,1976.445271323006200
7650,2575 - 3619,2575,3619,27,2007.620218621031900
7651,2575 - 2503,2575,2503,28,2008.950567765159100
7652,2575 - 3390,2575,3390,29,2111.216780774831000
7653,2575 - 4058,2575,4058,30,2141.134472550115300
7654,2575 - 2539,2575,2539,31,2198.737296672775300
7655,2575 - 2496,2575,2496,32,2235.248629470836900
7656,2575 - 2504,2575,2504,33,2272.898385121641700
7657,2575 - 3635,2575,3635,34,2275.404272775827800
7658,2575 - 4060,2575,4060,35,2370.919548483366700
7659,2575 - 2565,2575,2565,36,2373.579465590983500
7660,2575 - 2498,2575,2498,37,2413.766699970615700
7661,2575 - 2562,2575,2562,38,2434.874530685807300
7662,2575 - 2563,2575,2563,39,2461.725529099856000
7663,2575 - 2497,2575,2497,40,2478.255111982885900
7664,2575 - 1001,2575,1001,41,2574.954364273798500
7665,2575 - 3790,2575,3790,42,2581.943766024174200
7666,2575 - 3377,2575,3377,43,2708.261213151504300
7667,2575 - 3291,2575,3291,44,2757.590775276875300
7668,2575 - 2571,2575,2571,45,2797.756524464105000
7669,2575 - 2540,2575,2540,46,2808.107356885002400
7670,2575 - 2561,2575,2561,47,2896.653415470736000
7671,2575 - 4051,2575,4051,48,2961.200669375016800
7672,2575 - 3792,2575,3792,49,2968.496531507725600
7673,2575 - 2707,2575,2707,50,2992.370757639868800
7674,2575 - 3660,2575,3660,51,3161.016762372501500
7675,2575 - 2547,2575,2547,52,3168.615696035998100
7676,2575 - 3841,2575,3841,53,3222.733946260790600
7677,2575 - 2548,2575,2548,54,3364.920537809774000
7678,2575 - 3797,2575,3797,55,3388.455692634779100
7679,2575 - 2569,2575,2569,56,3549.613767128287200
7680,2575 - 2542,2575,2542,57,3628.384046303723600
7681,2575 - 3798,2575,3798,58,3637.247334115234900
7682,2575 - 3838,2575,3838,59,3739.905122070695600
7683,2575 - 4059,2575,4059,60,3764.001230408348900
7684,2575 - 2568,2575,2568,61,3785.413212319153400
7685,2575 - 3793,2575,3793,62,3881.266896596840500
7686,2575 - 3795,2575,3795,63,3902.556282228868000
7687,2575 - 4057,2575,4057,64,3903.671736807575100
7688,2575 - 3292,2575,3292,65,3962.554528432958300
7689,2575 - 4061,2575,4061,66,4144.554454442765700
7690,2575 - 3799,2575,3799,67,4181.250064267458600
7691,2575 - 4052,2575,4052,68,4201.350291612295200
7692,2575 - 3794,2575,3794,69,4236.691577303409800
7693,2575 - 2822,2575,2822,70,4442.321377854773300
7694,2575 - 4055,2575,4055,71,4487.715544315332400
7695,2575 - 3293,2575,3293,72,4560.206008947202500
7696,2575 - 3791,2575,3791,73,4703.255514644598400
7697,2575 - 4054,2575,4054,74,4745.699324361779900
7698,2575 - 4062,2575,4062,75,4782.172283088688300
7699,2575 - 2544,2575,2544,76,4877.488990503158700
7700,2575 - 2823,2575,2823,77,5421.601455421701800
7701,2502 - 2502,2502,2502,1,0.000000000000000
7702,2502 - 2549,2502,2549,2,227.419472772763130
7703,2502 - 3513,2502,3513,3,321.243736529615030
7704,2502 - 4048,2502,4048,4,500.174505041995760
7705,2502 - 2567,2502,2567,5,504.998265552863810
7706,2502 - 3687,2502,3687,6,716.933122782321110
7707,2502 - 3684,2502,3684,7,792.009890211324430
7708,2502 - 2499,2502,2499,8,797.435571210670560
7709,2502 - 2570,2502,2570,9,813.209482657717670
7710,2502 - 2494,2502,2494,10,926.621257680402780
7711,2502 - 2503,2502,2503,11,964.105227532206070
7712,2502 - 2575,2502,2575,12,1095.535035585714900
7713,2502 - 2495,2502,2495,13,1107.861004162836000
7714,2502 - 3455,2502,3455,14,1156.747347106869000
7715,2502 - 3621,2502,3621,15,1164.934213902610300
7716,2502 - 2504,2502,2504,16,1228.053044888688900
7717,2502 - 3294,2502,3294,17,1271.216772610678800
7718,2502 - 2711,2502,2711,18,1289.881120454642100
7719,2502 - 3619,2502,3619,19,1309.217064138546700
7720,2502 - 2539,2502,2539,20,1318.900559607489900
7721,2502 - 3390,2502,3390,21,1409.540466838345800
7722,2502 - 2552,2502,2552,22,1426.889770013715000
7723,2502 - 4060,2502,4060,23,1482.511374818581100
7724,2502 - 4047,2502,4047,24,1486.562737615020800
7725,2502 - 2566,2502,2566,25,1524.678833941386100
7726,2502 - 2498,2502,2498,26,1534.413401003330600
7727,2502 - 2496,2502,2496,27,1536.845474988351700
7728,2502 - 2563,2502,2563,28,1573.317355435070300
7729,2502 - 3686,2502,3686,29,1655.886698360654900
7730,2502 - 2565,2502,2565,30,1669.769080717498400
7731,2502 - 2537,2502,2537,31,1698.954119816747200
7732,2502 - 2562,2502,2562,32,1733.198216749321500
7733,2502 - 2501,2502,2501,33,1749.805997883613800
7734,2502 - 2497,2502,2497,34,1818.213389787400300
7735,2502 - 1001,2502,1001,35,1911.764552095313100
7736,2502 - 3685,2502,3685,36,2052.033951063032900
7737,2502 - 3291,2502,3291,37,2094.900836508190000
7738,2502 - 2571,2502,2571,38,2096.080210527619300
7739,2502 - 2707,2502,2707,39,2103.962583975083400
7740,2502 - 2574,2502,2574,40,2140.049884933203900
7741,2502 - 3635,2502,3635,41,2151.259302366042900
7742,2502 - 2561,2502,2561,42,2233.963476702050700
7743,2502 - 4051,2502,4051,43,2290.790516855532100
7744,2502 - 3660,2502,3660,44,2422.021899926915900
7745,2502 - 2572,2502,2572,45,2500.343678343905100
7746,2502 - 2540,2502,2540,46,2530.485473209945200
7747,2502 - 2542,2502,2542,47,2761.913014974437400
7748,2502 - 4058,2502,4058,48,2793.454661899368100
7749,2502 - 4059,2502,4059,49,2875.593056743562100
7750,2502 - 2569,2502,2569,50,2880.811177496701900
7751,2502 - 4050,2502,4050,51,2942.634206739453000
7752,2502 - 2547,2502,2547,52,2985.791996469613400
7753,2502 - 3797,2502,3797,53,3065.319172121167900
7754,2502 - 3292,2502,3292,54,3074.146354768171500
7755,2502 - 4061,2502,4061,55,3099.709114209813800
7756,2502 - 2568,2502,2568,56,3113.927480391167600
7757,2502 - 4057,2502,4057,57,3160.209805997688400
7758,2502 - 2548,2502,2548,58,3187.063039386389400
7759,2502 - 3798,2502,3798,59,3345.922472484850500
7760,2502 - 3792,2502,3792,60,3494.613640166441200
7761,2502 - 4052,2502,4052,61,3512.428904501908600
7762,2502 - 3841,2502,3841,62,3596.151205745106400
7763,2502 - 3790,2502,3790,63,3626.030540965688900
7764,2502 - 3293,2502,3293,64,3671.797835282414800
7765,2502 - 2822,2502,2822,65,3698.859447044886100
7766,2502 - 3795,2502,3795,66,3730.550084116984200
7767,2502 - 4062,2502,4062,67,3737.326942855735100
7768,2502 - 4055,2502,4055,68,3744.253613505445200
7769,2502 - 3377,2502,3377,69,3752.347988093018600
7770,2502 - 3799,2502,3799,70,3796.047848501073500
7771,2502 - 3838,2502,3838,71,3865.254063345411900
7772,2502 - 3794,2502,3794,72,3973.421470187436600
7773,2502 - 4054,2502,4054,73,4056.777937251393300
7774,2502 - 2544,2502,2544,74,4133.957137690171300
7775,2502 - 3793,2502,3793,75,4254.684156081156300
7776,2502 - 2823,2502,2823,76,4539.321240141876800
7777,2502 - 3791,2502,3791,77,5747.342289586112200
7778,2563 - 2563,2563,2563,1,0.000000000000000
7779,2563 - 4060,2563,4060,2,392.265640560890060
7780,2563 - 2707,2563,2707,3,530.645228540013140
7781,2563 - 2498,2563,2498,4,682.443977175740200
7782,2563 - 2539,2563,2539,5,692.972901991798840
7783,2563 - 2494,2563,2494,6,860.639670564667880
7784,2563 - 3684,2563,3684,7,868.589937085633100
7785,2563 - 2571,2563,2571,8,1023.898897600928100
7786,2563 - 2565,2563,2565,9,1030.956010785806900
7787,2563 - 2499,2563,2499,10,1143.264496827479000
7788,2563 - 3660,2563,3660,11,1169.798333416845300
7789,2563 - 2495,2563,2495,12,1171.548486303144500
7790,2563 - 3390,2563,3390,13,1203.042802916654200
7791,2563 - 4051,2563,4051,14,1223.330328288840700
7792,2563 - 2562,2563,2562,15,1305.072626464630000
7793,2563 - 4059,2563,4059,16,1346.222654477792500
7794,2563 - 3619,2563,3619,17,1368.987076423855100
7795,2563 - 3513,2563,3513,18,1391.856926143923800
7796,2563 - 2542,2563,2542,19,1509.689448464367200
7797,2563 - 2496,2563,2496,20,1536.572437453719000
7798,2563 - 2502,2563,2502,21,1573.317355435070800
7799,2563 - 3455,2563,3455,22,1608.729693735277600
7800,2563 - 3621,2563,3621,23,1619.917565366018800
7801,2563 - 2569,2563,2569,24,1634.136069070130100
7802,2563 - 3291,2563,3291,25,1635.049788266880600
7803,2563 - 2549,2563,2549,26,1665.696726184571600
7804,2563 - 1001,2563,1001,27,1698.534571769621600
7805,2563 - 3294,2563,3294,28,1711.683636988087500
7806,2563 - 4047,2563,4047,29,1797.000376650549700
7807,2563 - 4048,2563,4048,30,1803.146492329204600
7808,2563 - 2561,2563,2561,31,1804.370574481358700
7809,2563 - 3292,2563,3292,32,1821.922788258101500
7810,2563 - 2568,2563,2568,33,1861.703913881096200
7811,2563 - 2497,2563,2497,34,1872.379329005709000
7812,2563 - 2552,2563,2552,35,1881.873121477123500
7813,2563 - 4057,2563,4057,36,1907.986239487618400
7814,2563 - 2566,2563,2566,37,1979.662185404794600
7815,2563 - 3687,2563,3687,38,2019.905110069529900
7816,2563 - 2567,2563,2567,39,2078.315620987934800
7817,2563 - 2570,2563,2570,40,2116.181469944926400
7818,2563 - 2537,2563,2537,41,2153.937471280155900
7819,2563 - 2501,2563,2501,42,2204.789349347022400
7820,2563 - 4052,2563,4052,43,2260.205337991839300
7821,2563 - 2503,2563,2503,44,2267.077214819415100
7822,2563 - 3293,2563,3293,45,2419.574268772344600
7823,2563 - 2822,2563,2822,46,2446.635880534816400
7824,2563 - 2575,2563,2575,47,2461.725529099855500
7825,2563 - 4055,2563,4055,48,2492.030046995375400
7826,2563 - 3685,2563,3685,49,2507.017302526441200
7827,2563 - 2504,2563,2504,50,2531.025032175897600
7828,2563 - 3635,2563,3635,51,2591.604842240451000
7829,2563 - 4054,2563,4054,52,2804.554370741324000
7830,2563 - 4061,2563,4061,53,2830.585407966942500
7831,2563 - 2711,2563,2711,54,2863.198475889713300
7832,2563 - 2544,2563,2544,55,2881.733571180101500
7833,2563 - 2540,2563,2540,56,2902.693263894353500
7834,2563 - 3798,2563,3798,57,3002.657266763720600
7835,2563 - 3799,2563,3799,58,3132.800793789182500
7836,2563 - 3797,2563,3797,59,3202.172171839276400
7837,2563 - 3686,2563,3686,60,3229.204053795725900
7838,2563 - 2823,2563,2823,61,3287.097673631807100
7839,2563 - 2547,2563,2547,62,3357.999787154021800
7840,2563 - 4062,2563,4062,63,3468.203236612863700
7841,2563 - 4050,2563,4050,64,3488.334602682761200
7842,2563 - 2548,2563,2548,65,3559.270830070797700
7843,2563 - 2574,2563,2574,66,3713.367240368274900
7844,2563 - 3794,2563,3794,67,3735.800972655245900
7845,2563 - 3792,2563,3792,68,3866.821430850849500
7846,2563 - 3841,2563,3841,69,3968.358996429515200
7847,2563 - 3795,2563,3795,70,4045.752369959187500
7848,2563 - 2572,2563,2572,71,4073.661033778976200
7849,2563 - 3790,2563,3790,72,4081.013892429097300
7850,2563 - 3377,2563,3377,73,4207.331339556426400
7851,2563 - 3838,2563,3838,74,4237.461854029819700
7852,2563 - 4058,2563,4058,75,4366.772017334438700
7853,2563 - 3793,2563,3793,76,4626.891946765564200
7854,2563 - 3791,2563,3791,77,6202.325641049520500
7855,4061 - 4061,4061,4061,1,0.000000000000000
7856,4061 - 4062,4061,4062,2,637.617828645921580
7857,4061 - 4059,4061,4059,3,2354.651887370913300
7858,4061 - 3687,4061,3687,4,2382.775991427491600
7859,4061 - 2823,4061,2823,5,2436.915759095204500
7860,4061 - 3293,4061,3293,6,2451.745923305594300
7861,4061 - 2707,4061,2707,7,2608.441966454729500
7862,4061 - 2563,4061,2563,8,2830.585407966943000
7863,4061 - 2544,4061,2544,9,2864.982412864477300
7864,4061 - 4060,4061,4060,10,3002.336658821132900
7865,4061 - 2570,4061,2570,11,3004.246184392695300
7866,4061 - 3513,4061,3513,12,3010.824175353097900
7867,4061 - 2502,4061,2502,13,3099.709114209812900
7868,4061 - 4048,4061,4048,14,3103.248953568846900
7869,4061 - 2503,4061,2503,15,3125.828462599657100
7870,4061 - 2504,4061,2504,16,3178.124066122639300
7871,4061 - 2549,4061,2549,17,3276.438891629814000
7872,4061 - 2822,4061,2822,18,3294.746606100662100
7873,4061 - 3660,4061,3660,19,3418.454652319867400
7874,4061 - 3292,4061,3292,20,3473.074209151677700
7875,4061 - 2498,4061,2498,21,3482.253958731082500
7876,4061 - 2539,4061,2539,22,3492.782883547141400
7877,4061 - 2542,4061,2542,23,3555.695868950888300
7878,4061 - 2567,4061,2567,24,3604.707379762677200
7879,4061 - 3684,4061,3684,25,3621.373636273275200
7880,4061 - 2494,4061,2494,26,3660.449652120010800
7881,4061 - 2571,4061,2571,27,3815.068367371770800
7882,4061 - 2565,4061,2565,28,3825.222190057649200
7883,4061 - 2499,4061,2499,29,3846.454990067721200
7884,4061 - 2569,4061,2569,30,3894.817534608252100
7885,4061 - 4057,4061,4057,31,3901.639756862076400
7886,4061 - 2495,4061,2495,32,3937.224750224787400
7887,4061 - 2568,4061,2568,33,3962.330297231017500
7888,4061 - 3390,4061,3390,34,4002.852784471996100
7889,4061 - 4051,4061,4051,35,4010.048645775284100
7890,4061 - 2562,4061,2562,36,4099.338805736472800
7891,4061 - 3619,4061,3619,37,4138.580810200496700
7892,4061 - 2575,4061,2575,38,4144.554454442765700
7893,4061 - 3455,4061,3455,39,4205.766765963920100
7894,4061 - 3621,4061,3621,40,4213.953632759662500
7895,4061 - 4055,4061,4055,41,4225.745256022602000
7896,4061 - 4052,4061,4052,42,4311.147414913758400
7897,4061 - 3294,4061,3294,43,4320.236191467730400
7898,4061 - 2496,4061,2496,44,4330.838616725561200
7899,4061 - 2711,4061,2711,45,4389.590234664456100
7900,4061 - 3291,4061,3291,46,4426.541416167323400
7901,4061 - 4054,4061,4054,47,4440.524220466257200
7902,4061 - 2552,4061,2552,48,4475.909188870766200
7903,4061 - 1001,4061,1001,49,4492.800751041463600
7904,4061 - 4047,4061,4047,50,4535.582156472072700
7905,4061 - 2566,4061,2566,51,4573.698252798436400
7906,4061 - 2561,4061,2561,52,4596.754245538802900
7907,4061 - 2497,4061,2497,53,4647.577135849350300
7908,4061 - 2537,4061,2537,54,4747.973538673797500
7909,4061 - 3686,4061,3686,55,4755.595812570468300
7910,4061 - 2501,4061,2501,56,4798.825416740665800
7911,4061 - 3685,4061,3685,57,5101.053369920083200
7912,4061 - 3635,4061,3635,58,5200.278721223093300
7913,4061 - 2574,4061,2574,59,5239.758999143016800
7914,4061 - 2540,4061,2540,60,5579.504892066996000
7915,4061 - 2572,4061,2572,61,5600.052792553718100
7916,4061 - 3798,4061,3798,62,5789.375584250164100
7917,4061 - 4058,4061,4058,63,5893.163776109180600
7918,4061 - 3799,4061,3799,64,5919.519111275625600
7919,4061 - 3797,4061,3797,65,5988.890489325719500
7920,4061 - 4050,4061,4050,66,5991.653625596503800
7921,4061 - 2547,4061,2547,67,6034.811415326665200
7922,4061 - 2548,4061,2548,68,6236.082458243440700
7923,4061 - 3794,4061,3794,69,6522.519290141687600
7924,4061 - 3792,4061,3792,70,6543.633059023492900
7925,4061 - 3841,4061,3841,71,6645.170624602156700
7926,4061 - 3790,4061,3790,72,6675.049959822740700
7927,4061 - 3795,4061,3795,73,6779.569502974033600
7928,4061 - 3377,4061,3377,74,6801.367406950069400
7929,4061 - 3838,4061,3838,75,6914.273482202462200
7930,4061 - 3793,4061,3793,76,7303.703574938206700
7931,4061 - 3791,4061,3791,77,8796.361708443162600
7932,2707 - 2707,2707,2707,1,0.000000000000000
7933,2707 - 2563,2707,2563,2,530.645228540013020
7934,2707 - 4059,2707,4059,3,921.561909378379480
7935,2707 - 4060,2707,4060,4,922.910869100903140
7936,2707 - 2498,2707,2498,5,1213.089205715753200
7937,2707 - 2539,2707,2539,6,1223.618130531811600
7938,2707 - 2494,2707,2494,7,1391.284899104681000
7939,2707 - 3684,2707,3684,8,1399.235165625646000
7940,2707 - 2571,2707,2571,9,1554.544126140941000
7941,2707 - 2565,2707,2565,10,1561.601239325820000
7942,2707 - 3660,2707,3660,11,1621.919262384731800
7943,2707 - 2499,2707,2499,12,1673.909725367492000
7944,2707 - 2495,2707,2495,13,1702.193714843157700
7945,2707 - 3390,2707,3390,14,1733.688031456667400
7946,2707 - 4051,2707,4051,15,1753.975556828853800
7947,2707 - 2562,2707,2562,16,1835.717855004643100
7948,2707 - 3619,2707,3619,17,1899.632304963868100
7949,2707 - 3513,2707,3513,18,1922.502154683936600
7950,2707 - 2542,2707,2542,19,1954.152056574454300
7951,2707 - 2496,2707,2496,20,2067.217665993732200
7952,2707 - 2569,2707,2569,21,2098.282144673117300
7953,2707 - 2502,2707,2502,22,2103.962583975083400
7954,2707 - 3455,2707,3455,23,2139.374922275290400
7955,2707 - 3621,2707,3621,24,2150.562793906032300
7956,2707 - 3291,2707,3291,25,2165.695016806893800
7957,2707 - 2549,2707,2549,26,2196.341954724584900
7958,2707 - 1001,2707,1001,27,2229.179800309635100
7959,2707 - 3294,2707,3294,28,2242.328865528101200
7960,2707 - 3292,2707,3292,29,2262.911533014588700
7961,2707 - 3687,2707,3687,30,2302.707624988756800
